trajectory_id,raw_lof,lof_percentile_score,n_features_used,n_neighbors
47,2.404470766030052,0.9703225806451613,100,20
48,1.177900408280715,0.6277419354838709,100,20
49,1.0401456636957847,0.23548387096774193,100,20
50,1.0174164057518897,0.15225806451612903,100,20
51,1.0298715417778688,0.2006451612903226,100,20
52,1.1025008222543473,0.4470967741935484,100,20
53,1.0870841780608163,0.4096774193548387,100,20
54,1.0791250211140433,0.38064516129032255,100,20
55,1.3523614468303449,0.8019354838709677,100,20
56,2.635775410626951,0.9774193548387097,100,20
57,1.0199567664708016,0.16193548387096773,100,20
58,1.131043537176899,0.5219354838709678,100,20
59,0.9948791321409493,0.05935483870967742,100,20
60,1.557223657516579,0.8729032258064516,100,20
61,1.0520348383604763,0.2767741935483871,100,20
62,1.1654718848508012,0.6038709677419355,100,20
63,1.103664272534437,0.4509677419354839,100,20
64,1.6931547142777241,0.9109677419354839,100,20
65,1.019159428033342,0.15870967741935485,100,20
66,1.0252463187643852,0.1832258064516129,100,20
67,1.3282125352103062,0.7832258064516129,100,20
68,1.0308871574434535,0.20516129032258065,100,20
69,1.051883155915681,0.27548387096774196,100,20
70,1.0374985839820732,0.2232258064516129,100,20
71,0.9943677683703493,0.056129032258064517,100,20
72,3.3768731045582334,0.9916129032258064,100,20
73,1.4400779508498158,0.8341935483870968,100,20
74,1.8298183729603192,0.9367741935483871,100,20
75,1.0835649510643592,0.3935483870967742,100,20
76,1.1203035238436165,0.49870967741935485,100,20
